,Unnamed: 0,Date,Item,Brand,Product,Issue,Nb_affected_models,Alert / recall type,Category,Companies,Published by,Audience,Recall type,Recall class,Starting date:,Posting date:,Type of communication:,Subcategory:,Source of recall:,Issue:,Audience:,Identification number:,Hazard classification:
489,0,2022-05-10,"
Bililux
","Draeger Medical Systems, Inc.",Bililux,Medical devices - Manufacturing defect,2.0,Health product recall,Health product - Medical device - General hospital and personal use,"Draeger Medical Systems, Inc.
3135 Quarry Road, Telford, Pennsylvania
United States, 18969",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
490,0,2022-05-10,"
Primus Anaesthetic Workstation
",Draegerwerk Ag & Co. Kgaa,Primus Anaesthetic Workstation,Medical devices - Manufacturing defect,5.0,Health product recall,Health product - Medical device - Anaesthesiology,Health product - Medical device - Cardiovascular,"Draegerwerk Ag & Co. Kgaa
Moislinger Allee 53-55, Lubeck
Germany, 23542",Health Canada,health product recall,Type II,,,,,,,,,
491,0,2022-05-10,"
Nim™ Standard Reinforced Emg Endotracheal Tube & Nim Contact™ Reinforced Emg Endotracheal Tube
",Medtronic Xomed Inc.,Nim™ Standard Reinforced Emg Endotracheal Tube & Nim Contact™ Reinforced Emg Endotracheal Tube,Medical devices - Revised instructions for use,2.0,Health product recall,"Health product - Medical device - Ear, nose and throat","Medtronic Xomed Inc.
6743 Southpoint Drive North, Jacksonville, Florida
United States, 32216",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type I,,,,,,,,,
492,0,2022-05-10,"
Breathing System Filter Safestar 55
",Draegerwerk Ag & Co. Kgaa,Breathing System Filter Safestar 55,Medical devices - Increased risk or new adverse events,2.0,Health product recall,Health product - Medical device - Anaesthesiology,"Draegerwerk Ag & Co. Kgaa
Moislinger Allee 53-55, Lubeck
Germany, 23542",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type I,,,,,,,,,
493,0,2022-05-10,"
Citadel Bed Frame System
",Arjohuntleigh Ab,Citadel Bed Frame System,Medical devices - Increased risk or new adverse events,2.0,Health product recall,Health product - Medical device - General hospital and personal use,"Arjohuntleigh Ab
Hans Michelsensgatan 10, Malmo
Sweden, 21120",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
494,0,2022-05-09,"
COMIRNATY (COVID-19 Vaccine, mRNA, also referred to as Pfizer-BioNTech COVID-19 Vaccine): New Formulation/Presentation for Use in Individuals 12 Years of Age and Older
",,"COMIRNATY (COVID-19 Vaccine, mRNA, also referred to as Pfizer-BioNTech COVID-19 Vaccine)",Health products - New safety information,1.0,Health professional risk communication,Health product - Biologic or vaccine,,Health Canada,Health professionals,health professional risk communication,,,,,,,,,,
495,0,2022-05-09,"
Advanced Relief Eye Drops: product safety 
",,Advance Relief Eye Drops,Health products - Product safety,3.0,Health product recall,Health product - Drugs,"Teva Canada Limited.
30 Novopharm Court
Toronto, ON
M1B 2K9",Health Canada,"General public
Healthcare
Industry",health product recall,Type II,,,,,,,,,
496,0,2022-05-09,"
Nimbus Professional Premium Mattress
",Arjohuntleigh Ab,Nimbus Professional Premium Mattress,Medical devices - Manufacturing defect,2.0,Health product recall,Health product - Medical device - General hospital and personal use,"Arjohuntleigh Ab
Hans Michelsensgatan 10, Malmo
Sweden, 21120",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
497,0,2022-05-09,"
Catheter Mount and Filters
",Teleflex Medical Sdn. Bhd.,Catheter Mount and Filters,Medical devices - Quality issue,3.0,Health product recall,Health product - Medical device - Anaesthesiology,"Teleflex Medical Sdn. Bhd.
Lot Pt 2577, Kamunting Perak
Malaysia, 34600",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
498,0,2022-05-09,"
ICDs and CRT-Ds
",MEDTRONIC INC.,ICDs and CRT-Ds,Medical devices - Software defect,9.0,Health product recall,Health product - Medical device - Cardiovascular,"Medtronic Inc.
8200 Coral Sea Street N.E., Mounds View, Minnesota
United States, 55112",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
499,0,2022-05-09,"
Artis Icono Biplane
",Siemens Healthcare Gmbh,Artis Icono Biplane,Medical devices - Software defect,4.0,Health product recall,Health product - Medical device - Radiology,"Siemens Healthcare Gmbh
Henkestr. 127, Erlangen
Germany, 91052",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
500,0,2022-05-09,"
Engstrom Pro, Carescape, Engstrom Carestation
","Datex-Ohmeda, Inc.","Engstrom Pro, Carescape, Engstrom Carestation",Medical devices - Electrical Defect,4.0,Health product recall,Health product - Medical device - Anaesthesiology,"Datex-Ohmeda, Inc.
3030 Ohmeda Drive, Madison, Wisconsin
United States, 53707-7550",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
501,0,2022-05-09,"
Flexible Video Cysto-Urethroscope (C-View)
",Karl Storz Se & Co. Kg,Flexible Video Cysto-Urethroscope (C-View),Medical devices - Manufacturing defect,2.0,Health product recall,Health product - Medical device - Gastroenterology & Urology,"Karl Storz Se & Co. Kg
Dr.-Karl-Storz Strasse 34, Tuttlingen
Germany, 78532",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
502,0,2022-05-09,"
Fore-Sight Elite Tissue Oximeter Module
",Edwards Lifesciences LLC,Fore-Sight Elite Tissue Oximeter Module,Medical devices - Inaccurate test or measurement results,2.0,Health product recall,Health product - Medical device - Cardiovascular,"Edwards Lifesciences LLC
1 Edwards Way, Irvine, California
United States, 92614",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
503,0,2022-05-07,"
One lot of Pharmasave Advanced Relief Eye Drops and Compliments Advanced Relief Eye Drops recalled because of a packaging error that may pose health risks
",,Pharmasave Advanced Relief Eye Drops and Compliments Advanced Relief Eye Drops,Health products - Product safety,3.0,Public advisory,Health product - Drugs,,Health Canada,General public,public advisory,,,,,,,,,,
504,0,2022-05-05,"
AA-FENO-SUPER: Product Quality
",,AA-FENO-SUPER,Health products - Product quality,2.0,Health product recall,Health product - Drugs,"AA Pharma Inc.
1165 Creditstone Road Unit #1
Vaughan, ON
L4K4N7",Health Canada,"General public
Healthcare
Industry",health product recall,Type III,,,,,,,,,
505,0,2022-05-04,"
Nimbus 4 & Nimbus Professional mattresses (2021-04-13) 
",Arjo Canada Inc.,Nimbus 4 & Nimbus Professional mattresses (2021-04-13) ,Medical devices - Manufacturing defect,4.0,Health product recall,Health product - Medical device - General hospital and personal use,"ARJO CANADA INC.
90 MATHESON BLVD. WEST, SUITE 350, MISSISSAUGA, ON
CA, L5R 3R3",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
506,0,2022-05-04,"
DuoDerm Sealing defect (2021-08-20) 
",CONVATEC INC.,DuoDerm Sealing defect (2021-08-20),Medical devices - Labelling and packaging,3.0,Health product recall,Health product - Medical device - General hospital and personal use,"CONVATEC INC.
7815 National Service Road, Suite 600, Greensboro, North Carolina
US, 27409",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
507,0,2022-05-03,"
Motorized Wheel System
",Umano Medical Inc,Motorized Wheel System,Medical devices - Quality issue,2.0,Health product recall,Health product - Medical device - General hospital and personal use,"Umano Medical Inc
230 Nilus- Leclerc Boul, L'Islet, Quebec
Canada, G0R 2C0",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
508,0,2022-05-03,"
Ortho Vision® Analyzer
",ORTHO-CLINICAL DIAGNOSTICS INC.,Ortho-Clinical Diagnostics Inc.,Medical devices - Quality issue,3.0,Health product recall,Health product - Medical device - Haematology,"Ortho-Clinical Diagnostics Inc.
1001 Us Hwy 202, Raritan, New Jersey
United States, 08869",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
509,0,2022-05-03,"
Trigen Intertan Nails
","Smith & Nephew, Inc.",Trigen Intertan Nails,Medical devices - Manufacturing defect,2.0,Health product recall,Health product - Medical device - Orthopaedics,"Smith & Nephew, Inc.
1450 Brooks Road, Memphis, Tennessee
United States, 38116",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
510,0,2022-05-03,"
Intelepacs
",INTELERAD MEDICAL SYSTEMS INCORPORATED,Intelepacs,Medical devices - Revised instructions for use,2.0,Health product recall,Health product - Medical device - Radiology,"Intelerad Medical Systems Incorporated
800 Boulevard De Maisonneuve Est, Montreal, Quebec
Canada, H2L 4L8",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
511,0,2022-05-03,"
Ih-Qc 3
",Diamed Gmbh,Ih-Qc 3,Medical devices - Increased risk or new adverse events,2.0,Health product recall,Health product - Medical device - Haematology,"Diamed Gmbh
Pra Rond 23, Cressier Fr
Switzerland, 1785",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
512,0,2022-05-03,"
Syngo.Via
",Siemens Healthcare Gmbh,Syngo.Via,Medical devices - Software defect,2.0,Health product recall,Health product - Medical device - Radiology,"Siemens Healthcare Gmbh
Henkestr. 127, Erlangen
Germany, 91052",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
513,0,2022-05-03,"
Bd Anti-Kappa Pe
","Becton, Dickinson And Company Bd Biosciences",Bd Anti-Kappa Pe,Medical devices - Manufacturing defect,2.0,Health product recall,Health product - Medical device - Haematology,"Becton, Dickinson And Company Bd Biosciences
2350 Qume Drive, San Jose, California
United States, 95131",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
514,0,2022-05-03,"
Somatom Force
",Siemens Healthcare Gmbh,Somatom Force,Medical devices - Software defect,2.0,Health product recall,Health product - Medical device - Radiology,"Siemens Healthcare Gmbh
Henkestr. 127, Erlangen
Germany, 91052",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
515,0,2022-05-02,"
Bio-Calcium: affected lot may contain Bio-Calcium D tablets.
",,Bio-Calcium ,Health products - Product quality,2.0,Health product recall,Health product - Natural health products,"Biomed Pharma.
9450 Boulevard Langelier, Office 1B,
Montreal, Quebec,
H1P 3H8",Health Canada,"General public
Healthcare
Industry",health product recall,Type III,,,,,,,,,
516,0,2022-04-27,"
Sucro24: microbiological contamination
",,Sucro24,Health products - Contamination,2.0,Health product recall,Health product - Natural health products,"Inopro Inc.
810 rue du Sud,
Cowansville, QC
J2K 2Y3",Health Canada,"General public
Healthcare
Industry",health product recall,Type II,,,,,,,,,
517,0,2022-04-25,"
Xvivo Organ Chamber
",Xvivo Perfusion Ab,Xvivo Organ Chamber,Medical devices - Revised instructions for use,2.0,Health product recall,Health product - Medical device - General hospital and personal use,"Xvivo Perfusion Ab
Massans Gata 10, Goteborg
Sweden, 41251",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
518,0,2022-04-25,"
Syngo.Via
",Siemens Healthcare Gmbh,Syngo.Via,Medical devices - Software defect,2.0,Health product recall,Health product - Medical device - Radiology,"Siemens Healthcare Gmbh
Henkestr. 127, Erlangen
Germany, 91052",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
519,0,2022-04-25,"
Pico50 Arterial Blood Sampler
",Radiometer Medical Aps,Pico50 Arterial Blood Sampler,Medical devices - Sterility Issue,2.0,Health product recall,Health product - Medical device - Anaesthesiology,"Radiometer Medical Aps
Akandevej 21, Bronshoj
Denmark, 2700",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
520,0,2022-04-25,"
Syngo.Via
",Siemens Healthcare Gmbh,Syngo.Via,Medical devices - Software defect,2.0,Health product recall,Health product - Medical device - Radiology,"Siemens Healthcare Gmbh
Henkestr. 127, Erlangen
Germany, 91052",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
521,0,2022-04-25,"
Dragonfly Opstar Imaging Catheter
",ABBOTT MEDICAL,Dragonfly Opstar Imaging Catheter,Medical devices - Quality issue,2.0,Health product recall,Health product - Medical device - Cardiovascular,"Abbott Medical
4 Robbins Road, Westford, Massachusetts
United States, 01886",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type I,,,,,,,,,
522,0,2022-04-25,"
Reliance Synergy Washer/Disinfector
",Steris Canada ULC,Reliance Synergy Washer/Disinfector,Medical devices - Electrical Defect,2.0,Health product recall,Health product - Medical device - General hospital and personal use,"Steris Canada ULC
490 Boul. Armand-Paris, Quebec, Quebec
Canada, G1C 8A3",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
523,0,2022-04-25,"
Negative Pressure Wound Therapy Sved Device
",Cardinal Health,Negative Pressure Wound Therapy Sved Device,Medical devices - Revised instructions for use,2.0,Health product recall,Health product - Medical device - General hospital and personal use,"Cardinal Health
3651 Birchwood Drive, Waukegan, Illinois
United States, 60085",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
524,0,2022-04-25,"
Universal Plus Laparoscopic Electrode
",Conmed Corporation,Universal Plus Laparoscopic Electrode,Medical devices - Quality issue,2.0,Health product recall,Health product - Medical device - General and plastic surgery,"Conmed Corporation
525 French Rd., Utica, New York
United States, 13502-5994",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
525,0,2022-04-21,"
The Newfoundland Distillery Company - Fighting Spirit: Acetaldehyde outside acceptable limit
",,The Newfoundland Distillery Company - Fighting Spirit,Health products - Product safety,2.0,Health product recall,Health product - Natural health products,"The Newfoundland Distillery Company.
14 Conception Bay HWY,
Clarke's Beach NL
A0A 1W0",Health Canada,"General public
Healthcare
Industry",health product recall,Type II,,,,,,,,,
526,0,2022-04-21,"
Invacare® Tdx® Sp2 With Narrow Base Battery Wiring Harness
",INVACARE CORPORATION,Invacare® Tdx® Sp2 With Narrow Base Battery Wiring Harness,Medical devices - Quality issue,2.0,Health product recall,Health product - Medical device - Physical medicine,"Invacare Corporation
1200 Taylor Street, Elyria, Ohio
United States, 44035",Health Canada,"General public
Health professionals
Hospitals",health product recall,Type II,,,,,,,,,
